date,capital,position_value,total_value,position,return,cum_return
2020-07-17,-2468.5482000000047,140579.0,138110.45179999998,100,0.014693948727308559,0.38110451799999967
2020-07-20,134956.212,0.0,134956.212,0,-0.022838530747605446,0.34956211999999987
2020-07-21,134956.212,0.0,134956.212,0,0.0,0.34956211999999987
2020-07-22,134956.212,0.0,134956.212,0,0.0,0.34956211999999987
2020-07-23,134956.212,0.0,134956.212,0,0.0,0.34956211999999987
2020-07-24,134956.212,0.0,134956.212,0,0.0,0.34956211999999987
2020-07-27,134956.212,0.0,134956.212,0,0.0,0.34956211999999987
2020-07-28,134956.212,0.0,134956.212,0,0.0,0.34956211999999987
2020-07-29,134956.212,0.0,134956.212,0,0.0,0.34956211999999987
2020-07-30,134956.212,0.0,134956.212,0,0.0,0.34956211999999987
2020-07-31,134956.212,0.0,134956.212,0,0.0,0.34956211999999987
2020-08-03,134956.212,0.0,134956.212,0,0.0,0.34956211999999987
2020-08-04,134956.212,0.0,134956.212,0,0.0,0.34956211999999987
2020-08-05,134956.212,0.0,134956.212,0,0.0,0.34956211999999987
2020-08-06,134956.212,0.0,134956.212,0,0.0,0.34956211999999987
2020-08-07,134956.212,0.0,134956.212,0,0.0,0.34956211999999987
2020-08-10,134956.212,0.0,134956.212,0,0.0,0.34956211999999987
2020-08-11,134956.212,0.0,134956.212,0,0.0,0.34956211999999987
2020-08-12,134956.212,0.0,134956.212,0,0.0,0.34956211999999987
2020-08-13,134956.212,0.0,134956.212,0,0.0,0.34956211999999987
2020-08-14,134956.212,0.0,134956.212,0,0.0,0.34956211999999987
2020-08-17,134956.212,0.0,134956.212,0,0.0,0.34956211999999987
2020-08-18,134956.212,0.0,134956.212,0,0.0,0.34956211999999987
2020-08-19,134956.212,0.0,134956.212,0,0.0,0.34956211999999987
2020-08-20,134956.212,0.0,134956.212,0,0.0,0.34956211999999987
2020-08-21,134956.212,0.0,134956.212,0,0.0,0.34956211999999987
2020-08-24,-12769.09229999999,147680.0,134910.9077,100,-0.00033569629236473997,0.34910907700000005
2020-08-25,-12769.09229999999,148442.0,135672.9077,100,0.005648171915753952,0.3567290770000002
2020-08-26,-12769.09229999999,150081.0,137311.9077,100,0.01208052534426507,0.37311907700000013
2020-08-27,-12769.09229999999,149079.0,136309.9077,100,-0.0072972549634163775,0.3630990770000002
