date,capital,position_value,total_value,position,return,cum_return
2021-09-16,8043.035100000008,139008.0,147051.0351,100,-0.01671670141452597,0.47051035100000105
2021-09-17,8043.035100000008,142508.0,150551.0351,100,0.02380126054617615,0.505510351000001
2021-09-22,8043.035100000008,144008.0,152051.0351,100,0.00996339878369934,0.5205103510000011
2021-09-23,8043.035100000008,143016.0,151059.0351,100,-0.006524125267201142,0.5105903510000012
2021-09-24,8043.035100000008,143308.0,151351.0351,100,0.0019330190994977237,0.5135103510000012
2021-09-27,8043.035100000008,155508.0,163551.0351,100,0.08060731128755916,0.6355103510000013
2021-09-28,8043.035100000008,160008.0,168051.0351,100,0.027514347416074614,0.6805103510000015
2021-09-29,8043.035100000008,159098.0,167141.0351,100,-0.005415021689443966,0.6714103510000013
2021-09-30,8043.035100000008,160848.0,168891.0351,100,0.01047019960689477,0.6889103510000014
2021-10-08,8043.035100000008,161231.0,169274.0351,100,0.002267734339914673,0.6927403510000014
2021-10-11,8043.035100000008,163609.0,171652.0351,100,0.014048226584751689,0.7165203510000016
2021-10-12,8043.035100000008,164750.0,172793.0351,100,0.006647168496052291,0.7279303510000015
2021-10-13,8043.035100000008,166708.0,174751.0351,100,0.01133147524648126,0.7475103510000016
2021-10-14,8043.035100000008,170108.0,178151.0351,100,0.019456250991900514,0.7815103510000019
2021-10-15,8043.035100000008,169518.0,177561.0351,100,-0.0033117966430497026,0.7756103510000019
2021-10-18,8043.035100000008,159208.0,167251.0351,100,-0.058064540985546476,0.6725103510000017
2021-10-19,8043.035100000008,160496.0,168539.0351,100,0.007700998676808846,0.6853903510000017
2021-10-20,8043.035100000008,161109.0,169152.0351,100,0.0036371396076659845,0.6915203510000019
2021-10-21,8043.035100000008,163408.0,171451.0351,100,0.013591323324255944,0.7145103510000017
2021-10-22,8043.035100000008,165908.0,173951.0351,100,0.014581422611662065,0.7395103510000018
2021-10-25,8043.035100000008,166308.0,174351.0351,100,0.002299497670537276,0.7435103510000018
2021-10-26,8043.035100000008,164908.0,172951.0351,100,-0.008029777392471571,0.7295103510000018
2021-10-27,8043.035100000008,160518.0,168561.0351,100,-0.0253829067716288,0.6856103510000018
2021-10-28,8043.035100000008,160708.0,168751.0351,100,0.0011271881421901497,0.687510351000002
2021-10-29,169801.49300000002,0.0,169801.49300000002,0,0.006224897520643369,0.698014930000002
2021-11-01,169801.49300000002,0.0,169801.49300000002,0,0.0,0.698014930000002
2021-11-02,169801.49300000002,0.0,169801.49300000002,0,0.0,0.698014930000002
2021-11-03,169801.49300000002,0.0,169801.49300000002,0,0.0,0.698014930000002
2021-11-04,169801.49300000002,0.0,169801.49300000002,0,0.0,0.698014930000002
2021-11-05,169801.49300000002,0.0,169801.49300000002,0,0.0,0.698014930000002
2021-11-08,169801.49300000002,0.0,169801.49300000002,0,0.0,0.698014930000002
2021-11-09,169801.49300000002,0.0,169801.49300000002,0,0.0,0.698014930000002
2021-11-10,169801.49300000002,0.0,169801.49300000002,0,0.0,0.698014930000002
2021-11-11,169801.49300000002,0.0,169801.49300000002,0,0.0,0.698014930000002
2021-11-12,169801.49300000002,0.0,169801.49300000002,0,0.0,0.698014930000002
2021-11-15,169801.49300000002,0.0,169801.49300000002,0,0.0,0.698014930000002
2021-11-16,169801.49300000002,0.0,169801.49300000002,0,0.0,0.698014930000002
2021-11-17,169801.49300000002,0.0,169801.49300000002,0,0.0,0.698014930000002
2021-11-18,169801.49300000002,0.0,169801.49300000002,0,0.0,0.698014930000002
